Tipo;Bairro;Quartos;Area;Aluguel;Condominio;Valor Bruto;Valor / m^2
Apartamento;Copacabana;3;171;10000.0;1985.0;11985.0;70.1
Apartamento;Ipanema;2;142;9500.0;3000.0;12500.0;88.0
Apartamento;Lagoa;2;68;5000.0;1500.0;6500.0;95.6
Apartamento;Copacabana;2;78;2500.0;724.0;3224.0;41.3
Apartamento;Humaitá;1;60;3200.0;674.0;3874.0;64.6
Apartamento;Jardim Guanabara;1;35;1000.0;171.0;1171.0;33.5
Apartamento;Vargem Pequena;3;60;950.0;390.0;1340.0;22.3
Apartamento;Freguesia (Jacarepaguá);3;91;2100.0;870.0;2970.0;32.6
Apartamento;Copacabana;1;60;2000.0;550.0;2550.0;42.5
Apartamento;Centro;1;39;1460.0;290.0;1750.0;44.9
Apartamento;Barra da Tijuca;2;47;1200.0;625.0;1825.0;38.8
Apartamento;Leblon;2;95;4500.0;1900.0;6400.0;67.4
Apartamento;Copacabana;3;130;5500.0;1220.0;6720.0;51.7
Apartamento;Centro;1;40;1200.0;350.0;1550.0;38.8
Apartamento;Tijuca;2;54;1900.0;910.0;2810.0;52.0
Apartamento;Tijuca;3;70;2100.0;600.0;2700.0;38.6
Apartamento;Copacabana;3;95;5000.0;1102.0;6102.0;64.2
Quitinete;Copacabana;1;33;1500.0;410.0;1910.0;57.9
Apartamento;Catete;2;75;2100.0;725.0;2825.0;37.7
Apartamento;Tijuca;3;97;2300.0;870.0;3170.0;32.7
Apartamento;Recreio dos Bandeirantes;3;90;1900.0;1200.0;3100.0;34.4
Apartamento;Barra da Tijuca;4;333;12000.0;4700.0;16700.0;50.2
Casa de Condomínio;Itanhangá;6;1280;17000.0;1500.0;18500.0;14.5
Apartamento;Freguesia (Jacarepaguá);4;300;4000.0;1890.0;5890.0;19.6
Apartamento;Barra da Tijuca;3;86;2000.0;850.0;2850.0;33.1
Apartamento;Barra da Tijuca;1;70;2000.0;1006.0;3006.0;42.9
Apartamento;Centro;2;80;2100.0;580.0;2680.0;33.5
Apartamento;Ipanema;2;90;7500.0;2500.0;10000.0;111.1
Apartamento;Ipanema;2;78;5200.0;476.0;5676.0;72.8
Apartamento;Flamengo;1;35;1600.0;680.0;2280.0;65.1
Casa de Condomínio;Barra da Tijuca;4;300;5900.0;530.0;6430.0;21.4
Apartamento;Copacabana;2;98;2700.0;860.0;3560.0;36.3
Apartamento;Copacabana;3;165;5000.0;1100.0;6100.0;37.0
Apartamento;Barra da Tijuca;4;195;11500.0;1840.0;13340.0;68.4
Apartamento;Barra da Tijuca;3;122;5500.0;2100.0;7600.0;62.3
Casa de Condomínio;Recreio dos Bandeirantes;4;340;8000.0;960.0;8960.0;26.4
Apartamento;Leblon;3;150;9800.0;2750.0;12550.0;83.7
Apartamento;Copacabana;2;125;14000.0;1300.0;15300.0;122.4
Apartamento;Recreio dos Bandeirantes;2;59;1500.0;780.0;2280.0;38.6
Apartamento;Leblon;3;187;13000.0;2700.0;15700.0;84.0
Apartamento;Ipanema;2;100;9000.0;3226.0;12226.0;122.3
Apartamento;Copacabana;1;40;1700.0;550.0;2250.0;56.2
Apartamento;Copacabana;3;140;4500.0;1400.0;5900.0;42.1
Apartamento;Jardim Botânico;4;200;15000.0;2563.0;17563.0;87.8
Apartamento;Leblon;3;150;5500.0;1000.0;6500.0;43.3
Apartamento;Lagoa;4;233;12500.0;4200.0;16700.0;71.7
Apartamento;Ipanema;3;230;10000.0;2100.0;12100.0;52.6
Apartamento;Barra da Tijuca;4;331;15000.0;3314.0;18314.0;55.3
Apartamento;Cachambi;2;60;1100.0;426.0;1526.0;25.4
Apartamento;Ipanema;2;75;5500.0;890.0;6390.0;85.2
Apartamento;Copacabana;2;180;7000.0;1800.0;8800.0;48.9
Apartamento;Cachambi;2;58;1100.0;490.0;1590.0;27.4
Apartamento;Barra da Tijuca;4;225;15000.0;5000.0;20000.0;88.9
Apartamento;Ipanema;3;140;7200.0;2900.0;10100.0;72.1
Apartamento;Copacabana;1;45;2000.0;650.0;2650.0;58.9
Apartamento;Lagoa;4;295;22000.0;2468.0;24468.0;82.9
Apartamento;Copacabana;1;60;1800.0;550.0;2350.0;39.2
Casa;Maracanã;5;161;6000.0;0.0;6000.0;37.3
Apartamento;Copacabana;2;78;3000.0;650.0;3650.0;46.8
Apartamento;Leblon;3;126;7000.0;1800.0;8800.0;69.8
Quitinete;Flamengo;1;26;1200.0;230.0;1430.0;55.0
Apartamento;Freguesia (Jacarepaguá);2;65;1650.0;569.0;2219.0;34.1
Casa;Ilha do Governador;3;117;1900.0;90.0;1990.0;17.0
Apartamento;Recreio dos Bandeirantes;2;68;1200.0;706.0;1906.0;28.0
Apartamento;São Conrado;2;82;4500.0;870.0;5370.0;65.5
Apartamento;Barra da Tijuca;2;100;2650.0;1530.0;4180.0;41.8
Apartamento;Campo Grande;2;50;650.0;300.0;950.0;19.0
Apartamento;Barra da Tijuca;2;81;3500.0;1100.0;4600.0;56.8
Apartamento;São Conrado;4;460;10000.0;5900.0;15900.0;34.6
Apartamento;Grajaú;2;76;1600.0;840.0;2440.0;32.1
Apartamento;Recreio dos Bandeirantes;2;96;2300.0;970.0;3270.0;34.1
Apartamento;Leblon;2;110;5500.0;1300.0;6800.0;61.8
Apartamento;Ipanema;2;90;5900.0;2800.0;8700.0;96.7
Apartamento;Barra da Tijuca;2;102;2900.0;1420.0;4320.0;42.4
Apartamento;São Conrado;3;180;6000.0;1680.0;7680.0;42.7
Apartamento;Olaria;2;80;1350.0;550.0;1900.0;23.8
Apartamento;Copacabana;3;150;4000.0;1400.0;5400.0;36.0
Apartamento;Leblon;2;100;3900.0;1590.0;5490.0;54.9
Apartamento;Humaitá;1;65;2100.0;1272.0;3372.0;51.9
Apartamento;Engenho de Dentro;2;60;1500.0;500.0;2000.0;33.3
Casa;Jardim Botânico;4;452;20000.0;0.0;20000.0;44.2
Apartamento;Tijuca;3;150;1600.0;650.0;2250.0;15.0
Apartamento;Copacabana;3;85;2900.0;1000.0;3900.0;45.9
Apartamento;Lagoa;3;127;4500.0;2600.0;7100.0;55.9
Apartamento;Ipanema;3;300;21500.0;3600.0;25100.0;83.7
Apartamento;Barra da Tijuca;4;158;2500.0;1622.0;4122.0;26.1
Apartamento;Ipanema;2;83;10000.0;3900.0;13900.0;167.5
Apartamento;Botafogo;2;90;2600.0;900.0;3500.0;38.9
Apartamento;Barra da Tijuca;3;98;2550.0;1210.0;3760.0;38.4
Apartamento;Leblon;4;285;16900.0;2962.0;19862.0;69.7
Apartamento;Copacabana;2;105;2800.0;735.0;3535.0;33.7
Casa;Gávea;3;200;12000.0;0.0;12000.0;60.0
Apartamento;Freguesia (Jacarepaguá);2;70;1650.0;580.0;2230.0;31.9
Apartamento;Gávea;3;142;7000.0;1600.0;8600.0;60.6
Apartamento;Barra da Tijuca;4;164;5500.0;1950.0;7450.0;45.4
Apartamento;Flamengo;2;100;2850.0;750.0;3600.0;36.0
Apartamento;Copacabana;4;202;7500.0;2104.0;9604.0;47.5
Apartamento;Flamengo;2;65;2500.0;700.0;3200.0;49.2
Apartamento;Copacabana;4;430;12000.0;3000.0;15000.0;34.9
Casa de Condomínio;Barra da Tijuca;4;298;14000.0;1490.0;15490.0;52.0
Apartamento;Del Castilho;2;50;1600.0;400.0;2000.0;40.0
Apartamento;Barra da Tijuca;2;94;2050.0;1560.0;3610.0;38.4
Apartamento;Barra da Tijuca;3;236;16000.0;4200.0;20200.0;85.6
Apartamento;Todos os Santos;2;50;1500.0;450.0;1950.0;39.0
Apartamento;Ipanema;3;170;9200.0;1700.0;10900.0;64.1
Apartamento;Pechincha;2;48;1100.0;360.0;1460.0;30.4
Casa de Condomínio;Freguesia (Jacarepaguá);4;610;4500.0;930.0;5430.0;8.9
Apartamento;Recreio dos Bandeirantes;3;196;2500.0;1405.0;3905.0;19.9
Apartamento;Ipanema;3;180;6800.0;2930.0;9730.0;54.1
Apartamento;Copacabana;2;75;2600.0;1200.0;3800.0;50.7
Quitinete;Centro;1;35;900.0;400.0;1300.0;37.1
Apartamento;Ipanema;2;90;12000.0;4100.0;16100.0;178.9
Apartamento;Ipanema;2;65;2500.0;900.0;3400.0;52.3
Apartamento;Tijuca;3;90;1999.0;600.0;2599.0;28.9
Apartamento;Copacabana;3;96;4000.0;980.0;4980.0;51.9
Apartamento;Jardim Guanabara;2;65;1250.0;650.0;1900.0;29.2
Apartamento;Tijuca;3;140;2800.0;1260.0;4060.0;29.0
Apartamento;Ipanema;1;56;2200.0;912.0;3112.0;55.6
Apartamento;Andaraí;2;80;1300.0;691.0;1991.0;24.9
Apartamento;Riachuelo;1;46;950.0;550.0;1500.0;32.6
Apartamento;Tijuca;2;73;1800.0;550.0;2350.0;32.2
Apartamento;Recreio dos Bandeirantes;3;75;1800.0;870.0;2670.0;35.6
Apartamento;Ipanema;1;45;2500.0;570.0;3070.0;68.2
Apartamento;Ipanema;3;145;5000.0;3500.0;8500.0;58.6
Apartamento;Lapa;2;50;1800.0;350.0;2150.0;43.0
Apartamento;Península;4;130;5000.0;1390.0;6390.0;49.2
Apartamento;Tijuca;2;91;1700.0;660.0;2360.0;25.9
Apartamento;Flamengo;1;124;9000.0;500.0;9500.0;76.6
Apartamento;Praça Seca;4;245;2700.0;1380.0;4080.0;16.7
Apartamento;Barra da Tijuca;2;58;1200.0;700.0;1900.0;32.8
Apartamento;Leblon;3;90;7500.0;1400.0;8900.0;98.9
Apartamento;Leme;4;120;8000.0;1481.0;9481.0;79.0
Apartamento;Copacabana;3;100;2200.0;1013.0;3213.0;32.1
Apartamento;Leme;1;31;1800.0;468.0;2268.0;73.2
Casa;Laranjeiras;3;408;29000.0;850.0;29850.0;73.2
Apartamento;Ipanema;3;250;20000.0;1800.0;21800.0;87.2
Apartamento;Ipanema;3;90;3500.0;850.0;4350.0;48.3
Apartamento;Flamengo;1;43;2100.0;652.0;2752.0;64.0
Apartamento;Recreio dos Bandeirantes;4;172;2700.0;1200.0;3900.0;22.7
Apartamento;Barra da Tijuca;1;65;1850.0;824.0;2674.0;41.1
Quitinete;Centro;0;29;600.0;485.0;1085.0;37.4
Apartamento;Engenho Novo;2;60;1200.0;600.0;1800.0;30.0
Apartamento;Méier;2;88;1800.0;770.0;2570.0;29.2
Apartamento;São Conrado;2;96;3000.0;680.0;3680.0;38.3
Apartamento;Tijuca;3;130;3000.0;1300.0;4300.0;33.1
Casa;Ramos;3;160;1700.0;0.0;1700.0;10.6
Apartamento;Recreio dos Bandeirantes;3;100;2000.0;471.0;2471.0;24.7
Apartamento;Recreio dos Bandeirantes;3;210;3000.0;781.0;3781.0;18.0
Apartamento;Recreio dos Bandeirantes;2;83;2700.0;800.0;3500.0;42.2
Apartamento;Botafogo;1;40;1800.0;600.0;2400.0;60.0
Casa;Pechincha;3;379;5500.0;0.0;5500.0;14.5
Apartamento;Leblon;3;93;2800.0;1124.0;3924.0;42.2
Apartamento;Copacabana;2;75;2700.0;580.0;3280.0;43.7
Apartamento;Copacabana;1;40;1700.0;610.0;2310.0;57.8
Apartamento;Méier;2;62;1100.0;500.0;1600.0;25.8
Apartamento;Flamengo;1;68;2800.0;877.0;3677.0;54.1
Casa de Condomínio;Jacarepaguá;4;254;4500.0;320.0;4820.0;19.0
Casa de Vila;Vila Isabel;2;120;1700.0;75.0;1775.0;14.8
Apartamento;Copacabana;3;130;4400.0;580.0;4980.0;38.3
Apartamento;Grajaú;2;79;1700.0;323.0;2023.0;25.6
Apartamento;Cachambi;2;56;1200.0;330.0;1530.0;27.3
Apartamento;Copacabana;3;100;2500.0;900.0;3400.0;34.0
Casa de Vila;Tijuca;2;75;1500.0;342.0;1842.0;24.6
Apartamento;Tijuca;3;95;1600.0;797.0;2397.0;25.2
Apartamento;Barra da Tijuca;3;180;3000.0;1150.0;4150.0;23.1
Apartamento;Flamengo;1;38;1500.0;695.0;2195.0;57.8
Apartamento;Leblon;3;160;18000.0;4000.0;22000.0;137.5
Apartamento;Laranjeiras;2;92;3200.0;1023.0;4223.0;45.9
Apartamento;Copacabana;3;150;5200.0;1356.0;6556.0;43.7
Apartamento;Lagoa;4;312;8000.0;3059.0;11059.0;35.4
Apartamento;Laranjeiras;2;80;2600.0;850.0;3450.0;43.1
Apartamento;Lins de Vasconcelos;2;95;1600.0;180.0;1780.0;18.7
Apartamento;Leblon;4;200;12000.0;1800.0;13800.0;69.0
Apartamento;Recreio dos Bandeirantes;3;187;3500.0;1225.0;4725.0;25.3
Apartamento;Laranjeiras;3;96;3000.0;860.0;3860.0;40.2
Apartamento;Copacabana;4;300;5000.0;3000.0;8000.0;26.7
Apartamento;Tijuca;3;100;2000.0;1000.0;3000.0;30.0
Casa;Quintino Bocaiúva;1;45;750.0;1.0;751.0;16.7
Apartamento;Copacabana;2;97;2200.0;1480.0;3680.0;37.9
Casa de Condomínio;Barra da Tijuca;4;330;7500.0;510.0;8010.0;24.3
Apartamento;Barra da Tijuca;3;91;3000.0;1000.0;4000.0;44.0
Casa de Condomínio;Recreio dos Bandeirantes;4;156;3500.0;900.0;4400.0;28.2
Apartamento;Jacarepaguá;2;103;1800.0;1200.0;3000.0;29.1
Apartamento;Copacabana;4;230;5000.0;1815.0;6815.0;29.6
Apartamento;Barra da Tijuca;2;102;2500.0;1450.0;3950.0;38.7
Apartamento;Ipanema;3;200;17000.0;3686.0;20686.0;103.4
Apartamento;Copacabana;1;40;1900.0;700.0;2600.0;65.0
Quitinete;Botafogo;1;21;980.0;445.0;1425.0;67.9
Apartamento;Jacarepaguá;2;60;1400.0;600.0;2000.0;33.3
Apartamento;Copacabana;3;155;5200.0;1624.0;6824.0;44.0
Apartamento;Leblon;3;98;3300.0;1214.0;4514.0;46.1
Apartamento;Flamengo;3;145;2000.0;1200.0;3200.0;22.1
Apartamento;Copacabana;3;157;4500.0;930.0;5430.0;34.6
Apartamento;Barra da Tijuca;4;324;6500.0;1800.0;8300.0;25.6
Casa de Condomínio;Vargem Pequena;5;430;4000.0;950.0;4950.0;11.5
Apartamento;Méier;2;70;900.0;671.0;1571.0;22.4
Quitinete;Copacabana;1;45;1600.0;442.0;2042.0;45.4
Apartamento;Copacabana;2;70;5000.0;995.0;5995.0;85.6
Casa;Vila da Penha;2;65;1400.0;0.0;1400.0;21.5
Casa;Pedra de Guaratiba;2;60;1000.0;0.0;1000.0;16.7
Apartamento;Botafogo;4;270;6000.0;2750.0;8750.0;32.4
Apartamento;Barra da Tijuca;4;180;8000.0;2720.0;10720.0;59.6
Apartamento;Laranjeiras;2;74;2500.0;668.0;3168.0;42.8
Apartamento;Engenho Novo;3;79;1300.0;672.0;1972.0;25.0
Quitinete;Copacabana;1;41;1300.0;690.0;1990.0;48.5
Apartamento;Copacabana;3;140;4400.0;1259.0;5659.0;40.4
Apartamento;Copacabana;1;38;3500.0;600.0;4100.0;107.9
Apartamento;Humaitá;3;115;4300.0;868.0;5168.0;44.9
Apartamento;São Conrado;4;164;7500.0;2500.0;10000.0;61.0
Apartamento;Barra da Tijuca;4;270;18000.0;5200.0;23200.0;85.9
Quitinete;Centro;1;22;800.0;450.0;1250.0;56.8
Quitinete;Botafogo;1;25;1000.0;366.0;1366.0;54.6
Casa;Catete;3;111;3200.0;340.0;3540.0;31.9
Apartamento;Recreio dos Bandeirantes;3;100;1900.0;865.0;2765.0;27.6
Apartamento;Lagoa;2;92;4500.0;1100.0;5600.0;60.9
Apartamento;Glória;2;112;2300.0;690.0;2990.0;26.7
Apartamento;Copacabana;2;75;3200.0;550.0;3750.0;50.0
Apartamento;Ipanema;3;180;7500.0;1900.0;9400.0;52.2
Apartamento;Andaraí;3;70;1200.0;350.0;1550.0;22.1
Apartamento;Copacabana;1;34;1500.0;575.0;2075.0;61.0
Apartamento;Braz de Pina;2;45;990.0;374.0;1364.0;30.3
Apartamento;Engenho da Rainha;2;70;1000.0;285.0;1285.0;18.4
Apartamento;Tijuca;2;48;1300.0;446.0;1746.0;36.4
Apartamento;Botafogo;3;115;3200.0;1070.0;4270.0;37.1
Apartamento;Copacabana;1;38;1700.0;550.0;2250.0;59.2
Apartamento;Barra da Tijuca;4;145;4800.0;2724.0;7524.0;51.9
Apartamento;Barra da Tijuca;2;90;2950.0;1350.0;4300.0;47.8
Apartamento;Copacabana;3;103;2500.0;1345.0;3845.0;37.3
Apartamento;Barra da Tijuca;3;140;5000.0;1900.0;6900.0;49.3
Apartamento;Botafogo;3;120;4450.0;1500.0;5950.0;49.6
Apartamento;São Cristóvão;2;47;1300.0;410.0;1710.0;36.4
Apartamento;Barra da Tijuca;3;80;2300.0;600.0;2900.0;36.2
Apartamento;Barra da Tijuca;4;130;5000.0;1350.0;6350.0;48.8
Apartamento;Leblon;3;300;15000.0;4500.0;19500.0;65.0
Apartamento;Ipanema;3;115;6100.0;1700.0;7800.0;67.8
Apartamento;Recreio dos Bandeirantes;2;70;2200.0;750.0;2950.0;42.1
Apartamento;Barra da Tijuca;2;70;2800.0;750.0;3550.0;50.7
Apartamento;Méier;1;40;900.0;456.0;1356.0;33.9
Apartamento;Tijuca;3;140;2900.0;220.0;3120.0;22.3
Apartamento;Vila da Penha;2;78;1100.0;190.0;1290.0;16.5
Apartamento;Laranjeiras;2;86;3400.0;1865.0;5265.0;61.2
Apartamento;Barra da Tijuca;3;212;5000.0;1200.0;6200.0;29.2
Apartamento;Maracanã;3;128;2400.0;1005.0;3405.0;26.6
Apartamento;Barra da Tijuca;3;268;11000.0;3970.0;14970.0;55.9
Apartamento;Barra da Tijuca;3;220;6000.0;1995.0;7995.0;36.3
Quitinete;Tijuca;0;20;800.0;380.0;1180.0;59.0
Apartamento;Barra da Tijuca;2;72;1600.0;1160.0;2760.0;38.3
Casa de Vila;Cascadura;1;23;750.0;0.0;750.0;32.6
Apartamento;Tijuca;3;174;3250.0;1350.0;4600.0;26.4
Apartamento;Tijuca;2;62;1500.0;576.0;2076.0;33.5
Apartamento;Península;2;74;3300.0;1100.0;4400.0;59.5
Casa de Condomínio;Barra da Tijuca;4;660;30000.0;1050.0;31050.0;47.0
Apartamento;Campo Grande;2;100;1300.0;350.0;1650.0;16.5
Apartamento;Praça Seca;2;64;1100.0;504.0;1604.0;25.1
Apartamento;Copacabana;1;38;2200.0;450.0;2650.0;69.7
Apartamento;Catete;3;97;2800.0;712.0;3512.0;36.2
Apartamento;Olaria;2;66;780.0;344.0;1124.0;17.0
Apartamento;Freguesia (Jacarepaguá);2;79;1400.0;750.0;2150.0;27.2
Apartamento;Barra da Tijuca;5;434;20000.0;4600.0;24600.0;56.7
Casa;Taquara;4;300;5000.0;755.0;5755.0;19.2
Apartamento;Flamengo;2;74;3000.0;650.0;3650.0;49.3
Casa;Vila da Penha;3;100;2000.0;0.0;2000.0;20.0
Apartamento;Andaraí;1;55;1200.0;870.0;2070.0;37.6
Casa;Parada de Lucas;2;80;1600.0;0.0;1600.0;20.0
Apartamento;Barra da Tijuca;4;249;8500.0;2850.0;11350.0;45.6
Casa;Laranjeiras;3;408;29000.0;850.0;29850.0;73.2
Apartamento;Recreio dos Bandeirantes;2;180;1800.0;815.0;2615.0;14.5
Apartamento;Barra da Tijuca;3;119;4200.0;1759.0;5959.0;50.1
Apartamento;Humaitá;2;77;2600.0;1096.0;3696.0;48.0
Apartamento;São Conrado;2;101;2450.0;1416.0;3866.0;38.3
Casa;Barra da Tijuca;5;788;18000.0;2214.0;20214.0;25.7
Apartamento;Barra da Tijuca;4;400;7500.0;1800.0;9300.0;23.2
Apartamento;Barra da Tijuca;2;55;1250.0;500.0;1750.0;31.8
Apartamento;Vila Isabel;2;80;1300.0;700.0;2000.0;25.0
Apartamento;Ipanema;3;140;7900.0;2900.0;10800.0;77.1
Apartamento;Copacabana;2;58;2400.0;450.0;2850.0;49.1
Apartamento;São Cristóvão;2;55;1800.0;548.0;2348.0;42.7
Quitinete;Catete;1;24;1100.0;400.0;1500.0;62.5
Apartamento;Gávea;3;130;5500.0;1400.0;6900.0;53.1
Apartamento;Lapa;1;44;1300.0;480.0;1780.0;40.5
Casa de Condomínio;Vargem Grande;4;400;3500.0;75000.0;78500.0;196.2
Apartamento;Ipanema;2;124;9000.0;1650.0;10650.0;85.9
Apartamento;Laranjeiras;2;70;2200.0;800.0;3000.0;42.9
Apartamento;Leblon;3;130;7500.0;2300.0;9800.0;75.4
Apartamento;Barra da Tijuca;3;170;5500.0;2070.0;7570.0;44.5
Apartamento;Copacabana;1;35;1300.0;689.0;1989.0;56.8
Apartamento;Ipanema;5;240;12000.0;2300.0;14300.0;59.6
Apartamento;Barra da Tijuca;3;280;9000.0;3700.0;12700.0;45.4
Apartamento;Copacabana;3;203;4000.0;1400.0;5400.0;26.6
Apartamento;Vila Isabel;2;85;2000.0;451.0;2451.0;28.8
Casa;Vila Isabel;4;337;4500.0;0.0;4500.0;13.4
Apartamento;Recreio dos Bandeirantes;3;74;1800.0;840.0;2640.0;35.7
Casa de Condomínio;Cachamorra;3;250;3000.0;200.0;3200.0;12.8
Apartamento;Barra da Tijuca;4;200;2800.0;1700.0;4500.0;22.5
Apartamento;Barra da Tijuca;5;1200;24000.0;7700.0;31700.0;26.4
Apartamento;Botafogo;2;96;3700.0;900.0;4600.0;47.9
Apartamento;Todos os Santos;2;52;1100.0;420.0;1520.0;29.2
Apartamento;Barra da Tijuca;2;67;1600.0;1220.0;2820.0;42.1
Apartamento;Copacabana;3;127;2500.0;1165.0;3665.0;28.9
Apartamento;Barra da Tijuca;2;66;2000.0;1100.0;3100.0;47.0
Apartamento;Barra da Tijuca;1;69;2000.0;1547.0;3547.0;51.4
Apartamento;Rio Comprido;2;60;1500.0;950.0;2450.0;40.8
Apartamento;Gávea;2;123;6700.0;1500.0;8200.0;66.7
Apartamento;Barra da Tijuca;4;230;13000.0;2200.0;15200.0;66.1
Apartamento;Lagoa;3;152;6500.0;1900.0;8400.0;55.3
Apartamento;Flamengo;2;66;2400.0;753.0;3153.0;47.8
Apartamento;Engenho de Dentro;2;50;1100.0;483.0;1583.0;31.7
Apartamento;Ipanema;2;75;6000.0;1685.0;7685.0;102.5
Apartamento;Andaraí;2;70;1500.0;280.0;1780.0;25.4
Apartamento;Barra da Tijuca;2;110;4300.0;1650.0;5950.0;54.1
Apartamento;Freguesia (Jacarepaguá);2;68;1500.0;680.0;2180.0;32.1
Apartamento;Barra da Tijuca;5;797;22500.0;7000.0;29500.0;37.0
Apartamento;Copacabana;1;36;1600.0;440.0;2040.0;56.7
Apartamento;Barra da Tijuca;2;65;1700.0;700.0;2400.0;36.9
Apartamento;Gávea;3;125;5500.0;1700.0;7200.0;57.6
Apartamento;Barra da Tijuca;2;69;2500.0;950.0;3450.0;50.0
Apartamento;São Cristóvão;2;55;1400.0;550.0;1950.0;35.5
Apartamento;Tijuca;1;55;1400.0;407.0;1807.0;32.9
Apartamento;Jacarepaguá;2;53;1300.0;547.0;1847.0;34.8
Apartamento;Recreio dos Bandeirantes;4;200;2590.0;935.0;3525.0;17.6
Apartamento;Ipanema;4;467;55000.0;8000.0;63000.0;134.9
Apartamento;Barra da Tijuca;3;141;3500.0;1500.0;5000.0;35.5
Casa;Oswaldo Cruz;1;35;650.0;0.0;650.0;18.6
Apartamento;Flamengo;3;98;2800.0;956.0;3756.0;38.3
Apartamento;Leme;2;90;4400.0;1050.0;5450.0;60.6
Casa de Condomínio;Barra da Tijuca;4;751;18000.0;2334.0;20334.0;27.1
Apartamento;Copacabana;2;185;8000.0;2600.0;10600.0;57.3
Apartamento;Laranjeiras;3;128;3200.0;1640.0;4840.0;37.8
Casa de Condomínio;Barra da Tijuca;4;300;10000.0;700.0;10700.0;35.7
Apartamento;Jacarepaguá;3;91;2000.0;1604.0;3604.0;39.6
Apartamento;Ipanema;3;180;5000.0;2163.0;7163.0;39.8
Apartamento;Recreio dos Bandeirantes;3;238;5000.0;1050.0;6050.0;25.4
Apartamento;Copacabana;2;80;3000.0;1200.0;4200.0;52.5
Apartamento;Barra da Tijuca;2;110;6000.0;1800.0;7800.0;70.9
Quitinete;Copacabana;1;34;1400.0;754.0;2154.0;63.4
Apartamento;Recreio dos Bandeirantes;3;180;2300.0;830.0;3130.0;17.4
Casa;Jardim Botânico;4;845;35000.0;0.0;35000.0;41.4
Apartamento;Cosme Velho;1;36;1200.0;180.0;1380.0;38.3
Apartamento;Barra da Tijuca;3;93;4100.0;950.0;5050.0;54.3
Apartamento;Madureira;2;60;950.0;200.0;1150.0;19.2
Apartamento;Recreio dos Bandeirantes;2;84;1500.0;470.0;1970.0;23.5
Apartamento;Campinho;1;35;700.0;66.0;766.0;21.9
Apartamento;Jacarepaguá;2;47;1800.0;360.0;2160.0;46.0
Apartamento;Laranjeiras;2;67;2500.0;762.0;3262.0;48.7
Apartamento;Ipanema;1;45;3500.0;600.0;4100.0;91.1
Apartamento;Leblon;3;110;10000.0;1275.0;11275.0;102.5
Apartamento;Recreio dos Bandeirantes;3;180;2800.0;890.0;3690.0;20.5
Apartamento;Ipanema;3;150;6300.0;2200.0;8500.0;56.7
Apartamento;Tijuca;2;85;2000.0;600.0;2600.0;30.6
Apartamento;São Cristóvão;2;70;1300.0;610.0;1910.0;27.3
Apartamento;Barra da Tijuca;4;304;12000.0;3724.0;15724.0;51.7
Apartamento;Centro;1;33;1150.0;370.0;1520.0;46.1
Apartamento;Recreio dos Bandeirantes;3;298;3500.0;1000.0;4500.0;15.1
Apartamento;Recreio dos Bandeirantes;4;260;3500.0;1100.0;4600.0;17.7
Apartamento;Vaz Lobo;3;90;1200.0;280.0;1480.0;16.4
Apartamento;Recreio dos Bandeirantes;3;180;3500.0;910.0;4410.0;24.5
Apartamento;Ipanema;4;300;16000.0;3100.0;19100.0;63.7
Casa de Condomínio;Freguesia (Jacarepaguá);3;178;2900.0;900.0;3800.0;21.3
Apartamento;São Conrado;5;225;11000.0;2250.0;13250.0;58.9
Apartamento;Barra da Tijuca;4;220;7600.0;2600.0;10200.0;46.4
Casa de Condomínio;Barra da Tijuca;4;320;10000.0;1500.0;11500.0;35.9
Apartamento;Pechincha;2;65;1100.0;755.0;1855.0;28.5
Apartamento;Botafogo;2;78;4550.0;1300.0;5850.0;75.0
Apartamento;Copacabana;3;160;5000.0;2260.0;7260.0;45.4
Quitinete;Flamengo;1;40;1000.0;490.0;1490.0;37.2
Apartamento;Ipanema;3;150;6300.0;2000.0;8300.0;55.3
Apartamento;Lagoa;2;93;5000.0;1480.0;6480.0;69.7
Apartamento;Zumbi;2;64;1600.0;500.0;2100.0;32.8
Apartamento;Ipanema;2;139;6500.0;1800.0;8300.0;59.7
Apartamento;Tijuca;2;66;1700.0;659.0;2359.0;35.7
Apartamento;Ipanema;3;121;7000.0;970.0;7970.0;65.9
Apartamento;Barra da Tijuca;3;79;1500.0;1200.0;2700.0;34.2
Apartamento;Copacabana;1;45;1600.0;530.0;2130.0;47.3
Apartamento;Lagoa;2;220;10000.0;3100.0;13100.0;59.5
Apartamento;Vila Isabel;1;40;1500.0;480.0;1980.0;49.5
Apartamento;Lagoa;3;380;30000.0;550.0;30550.0;80.4
Apartamento;Flamengo;6;372;6900.0;2900.0;9800.0;26.3
Quitinete;Botafogo;1;25;1200.0;450.0;1650.0;66.0
Apartamento;Jardim Botânico;3;96;3500.0;1210.0;4710.0;49.1
Apartamento;Catete;2;65;2700.0;862.0;3562.0;54.8
Apartamento;Copacabana;3;90;2200.0;1352.0;3552.0;39.5
Apartamento;Barra da Tijuca;3;90;2500.0;1450.0;3950.0;43.9
Apartamento;Jacarepaguá;3;118;2500.0;1426.0;3926.0;33.3
Apartamento;Copacabana;3;390;10000.0;2150.0;12150.0;31.2
Apartamento;Centro;1;35;1000.0;335.0;1335.0;38.1
Apartamento;Barra da Tijuca;2;80;2000.0;1212.0;3212.0;40.2
